"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1992","1992","CHF","Swiss Franc","0","units",,,1.406218,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1993","1993","CHF","Swiss Franc","0","units",,,1.477617,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1994","1994","CHF","Swiss Franc","0","units",,,1.367693,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1995","1995","CHF","Swiss Franc","0","units",,,1.182469,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1996","1996","CHF","Swiss Franc","0","units",,,1.23601,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1997","1997","CHF","Swiss Franc","0","units",,,1.451313,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1998","1998","CHF","Swiss Franc","0","units",,,1.449813,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1999","1999","CHF","Swiss Franc","0","units",,,1.502155,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","2000","2000","CHF","Swiss Franc","0","units",,,1.688843,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","2001","2001","CHF","Swiss Franc","0","units",,,1.687615,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","2002","2002","CHF","Swiss Franc","0","units",,,1.558607,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","2003","2003","CHF","Swiss Franc","0","units",,,1.346651,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","2004","2004","CHF","Swiss Franc","0","units",,,1.243496,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","2005","2005","CHF","Swiss Franc","0","units",,,1.245177,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","2006","2006","CHF","Swiss Franc","0","units",,,1.253843,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","2007","2007","CHF","Swiss Franc","0","units",,,1.200366,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","2008","2008","CHF","Swiss Franc","0","units",,,1.08309,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","2009","2009","CHF","Swiss Franc","0","units",,,1.088142,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","2010","2010","CHF","Swiss Franc","0","units",,,1.042906,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","2011","2011","CHF","Swiss Franc","0","units",,,0.888042,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","2012","2012","CHF","Swiss Franc","0","units",,,0.937684,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","2013","2013","CHF","Swiss Franc","0","units",,,0.926904,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","2014","2014","CHF","Swiss Franc","0","units",,,0.916151,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","2015","2015","CHF","Swiss Franc","0","units",,,0.962381,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1960","1960","EUR","Euro","0","units",,,0.381996,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1961","1961","EUR","Euro","0","units",,,0.398527,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1962","1962","EUR","Euro","0","units",,,0.405087,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1963","1963","EUR","Euro","0","units",,,0.419786,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1964","1964","EUR","Euro","0","units",,,0.441983,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1965","1965","EUR","Euro","0","units",,,0.451572,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1966","1966","EUR","Euro","0","units",,,0.456959,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1967","1967","EUR","Euro","0","units",,,0.476907,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1968","1968","EUR","Euro","0","units",,,0.509659,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1969","1969","EUR","Euro","0","units",,,0.504703,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1970","1970","EUR","Euro","0","units",,,0.520363,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1971","1971","EUR","Euro","0","units",,,0.531686,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1972","1972","EUR","Euro","0","units",,,0.551637,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1973","1973","EUR","Euro","0","units",,,0.595216,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1974","1974","EUR","Euro","0","units",,,0.666699,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1975","1975","EUR","Euro","0","units",,,0.692977,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1976","1976","EUR","Euro","0","units",,,0.743138,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1977","1977","EUR","Euro","0","units",,,0.765639,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1978","1978","EUR","Euro","0","units",,,0.768736,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1979","1979","EUR","Euro","0","units",,,0.769085,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1980","1980","EUR","Euro","0","units",,,0.773438,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1981","1981","EUR","Euro","0","units",,,0.789829,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1982","1982","EUR","Euro","0","units",,,0.811128,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1983","1983","EUR","Euro","0","units",,,0.844312,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1984","1984","EUR","Euro","0","units",,,0.884345,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1985","1985","EUR","Euro","0","units",,,0.901714,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1986","1986","EUR","Euro","0","units",,,0.92619,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1987","1987","EUR","Euro","0","units",,,0.941764,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1988","1988","EUR","Euro","0","units",,,0.979776,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1989","1989","EUR","Euro","0","units",,,1.004727,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1990","1990","EUR","Euro","0","units",,,1.019289,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1991","1991","EUR","Euro","0","units",,,1.001831,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1992","1992","EUR","Euro","0","units",,,0.988604,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1993","1993","EUR","Euro","0","units",,,0.983046,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1994","1994","EUR","Euro","0","units",,,0.980297,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1995","1995","EUR","Euro","0","units",,,1.000566,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1996","1996","EUR","Euro","0","units",,,1.00494,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1997","1997","EUR","Euro","0","units",,,0.998723,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1998","1998","EUR","Euro","0","units",,,1.003944,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1999","1999","EUR","Euro","0","units",,,1.002842,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2000","2000","EUR","Euro","0","units",,,0.994662,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2001","2001","EUR","Euro","0","units",,,1.010842,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2002","2002","EUR","Euro","0","units",,,1.003258,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2003","2003","EUR","Euro","0","units",,,1.008988,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2004","2004","EUR","Euro","0","units",,,0.975159,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2005","2005","EUR","Euro","0","units",,,0.977232,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2006","2006","EUR","Euro","0","units",,,0.950004,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2007","2007","EUR","Euro","0","units",,,0.940661,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2008","2008","EUR","Euro","0","units",,,0.917629,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2009","2009","EUR","Euro","0","units",,,0.903375,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2010","2010","EUR","Euro","0","units",,,0.910288,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2011","2011","EUR","Euro","0","units",,,0.90771,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2012","2012","EUR","Euro","0","units",,,0.912597,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2013","2013","EUR","Euro","0","units",,,0.912918,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2014","2014","EUR","Euro","0","units",,,0.923593,,
"FIN","Finland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2015","2015","EUR","Euro","0","units",,,0.916488,,
